query_id,query_source_id,candidate_source_id,control_type,pipeline_query,pipeline_reference,resolution_query,resolution_reference,extractor,aggregator,similarity,seed,model,replicate,n_controls,label_match,raw_score,candidate_score_fixed,control_mean,control_median,control_mad,fits_score,fits_plus_score,log_ratio
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,17,3,False,0.5066168254007474,0.5066168254007474,0.5125323073171096,0.5197459570445994,0.002431669088731714,0.9702001771929415,0.9747393289627352,-0.025585198640000306
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,17,9,False,0.5066168254007474,0.5066168254007474,0.5108891549962148,0.5167147358950128,0.00934218824333033,0.9702001771929415,0.980457475289969,-0.01973600471974446
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,17,27,False,0.5066168254007474,0.5066168254007474,0.5105304020457463,0.5129389055364821,0.009238720596848937,0.9702001771929415,0.98767478920492,-0.012401796143316157
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,18,1,False,0.5066168254007474,0.5066168254007474,0.48808239134994336,0.48808239134994336,0.0,1.0379739863172308,1.0379739863172308,0.03727072307824053
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,18,3,False,0.5066168254007474,0.5066168254007474,0.5037920500531028,0.50591490708781,0.011463944633745005,1.0379739863172308,1.0013874236617732,0.0013864620788771598
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,18,9,False,0.5066168254007474,0.5066168254007474,0.5059660288310821,0.50591490708781,0.017832515737866594,1.0379739863172308,1.0013874236617732,0.0013864620788771598
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,18,27,False,0.5066168254007474,0.5066168254007474,0.5086906880441483,0.5081634015422594,0.011023478093366124,1.0379739863172308,0.9969565377262153,-0.0030481030234469353
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,19,1,False,0.5066168254007474,0.5066168254007474,0.5034983718874323,0.5034983718874323,0.0,1.0061935721889728,1.0061935721889728,0.006174470850515035
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,19,3,False,0.5066168254007474,0.5066168254007474,0.5131515306208941,0.5154657085545227,0.005024802866204547,1.0061935721889728,0.9828332263292752,-0.017315831082739264
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,19,9,False,0.5066168254007474,0.5066168254007474,0.507651926821374,0.5131260179947843,0.009627646107352006,1.0061935721889728,0.9873146315607346,-0.012766514702707732
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,19,27,False,0.5066168254007474,0.5066168254007474,0.5108580348610192,0.5131260179947843,0.009627646107352006,1.0061935721889728,0.9873146315607346,-0.012766514702707732
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,20,1,False,0.5066168254007474,0.5066168254007474,0.5051462226879087,0.5051462226879087,0.0,1.0029112416302226,1.0029112416302226,0.002907012172967516
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,20,3,False,0.5066168254007474,0.5066168254007474,0.5138492056250005,0.5171911162257413,0.002019161735609898,1.0029112416302226,0.9795543842628988,-0.020657520665249285
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,20,9,False,0.5066168254007474,0.5066168254007474,0.5109083033395458,0.5117008443969165,0.006554621709007891,1.0029112416302226,0.990064470184408,-0.009985216575415734
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,20,27,False,0.5066168254007474,0.5066168254007474,0.5071289209540486,0.5081786949846911,0.010981571482641894,1.0029112416302226,0.9969265347025403,-0.0030781980918008767
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,21,1,False,0.5066168254007474,0.5066168254007474,0.491876229043056,0.491876229043056,0.0,1.0299681006873806,1.0299681006873806,0.02952783155553107
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,21,3,False,0.5066168254007474,0.5066168254007474,0.5071206854952871,0.5129719188904445,0.0035419896619164337,1.0299681006873806,0.98761122537966,-0.012466155253655353
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,21,9,False,0.5066168254007474,0.5066168254007474,0.5132144440376052,0.5151057741330238,0.004315185473512617,1.0299681006873806,0.9835199891778261,-0.016617316826949446
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,21,27,False,0.5066168254007474,0.5066168254007474,0.5049867247795327,0.5092052507460676,0.008581550876765931,1.0299681006873806,0.9949167347714349,-0.0050962289720150045
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,22,1,False,0.5066168254007474,0.5066168254007474,0.5294821617391607,0.5294821617391607,0.0,0.9568156625648938,0.9568156625648938,-0.04414452618219611
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,22,3,False,0.5066168254007474,0.5066168254007474,0.5204058054265713,0.5206347852246527,0.008847376514508065,0.9568156625648938,0.9730752530915571,-0.027293858479974786
